id,duration,codec,width,height,bitrate,category,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem,utime
195,714.371,vp8,1280,720,652356,People & Blogs,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,vp8,820000,24,640,480,164988,12.249
196,270.655,vp8,640,480,652967,Gaming,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,vp8,56000,15,1920,1080,219480,27.87
197,452.689,vp8,320,240,66680,Sports,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,mpeg4,5000000,24,1920,1080,247900,14.421
198,360.04834,h264,1280,720,1005182,Gaming,25,168,8833,0,9001,6923186,38316118,0,45239304,vp8,5000000,29.97,1920,1080,123448,32.85
199,69.93833,mpeg4,176,144,56717,Comedy,12,14,825,0,839,47521,448322,0,495843,vp8,5000000,15,1280,720,221152,10.657
200,239.14166,h264,480,360,500198,People & Blogs,25,110,5868,0,5978,1406751,13545526,0,14952277,vp8,3000000,15,1280,720,104612,18.005
201,167.39166,h264,1280,720,2207484,Entertainment,24,86,3931,0,4017,4369420,41819887,0,46189307,mpeg4,820000,29.97,1920,1080,219656,14.949
202,177.33333,mpeg4,176,144,53707,Comedy,12,37,2091,0,2128,100969,1089548,0,1190517,h264,3000000,25,480,360,164736,11.449
203,286.995,h264,480,360,508160,People & Blogs,23,156,6726,0,6882,2285153,15944803,0,18229956,h264,3000000,15,1280,720,324716,53.951
204,714.371,vp8,1280,720,652356,People & Blogs,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,vp8,820000,25,640,480,164988,12.749
205,368.32,vp8,640,480,29096,Science & Technology,25.02174,74,9134,0,9208,869558,470067,0,1339625,mpeg4,820000,24,1920,1080,221152,10.677
206,476.957,vp8,1280,720,1387100,People & Blogs,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,h264,109000,12,1280,720,323540,13.917
207,107.443,vp8,480,360,320011,Travel & Events,30.093458,30,3190,0,3220,671936,3625932,0,4297868,mpeg4,539000,29.97,1920,1080,216820,16.237
208,286.995,h264,480,360,508160,People & Blogs,23,156,6726,0,6882,2285153,15944803,0,18229956,vp8,3000000,15,1280,720,216820,20.801
209,290.01666,mpeg4,176,144,52783,Music,12,61,3417,0,3478,119325,1794184,0,1913509,mpeg4,56000,29.97,1920,1080,124296,14.021
210,606.28,h264,480,360,274165,Gaming,25,350,14808,0,15158,9726487,11051179,0,20777666,vp8,242000,24,1280,720,56780,12.649
211,34.168,vp8,480,360,186895,Pets & Animals,30.029411,16,1005,0,1021,238485,559745,0,798230,h264,3000000,25,1920,1080,636068,78.121
212,163.897,flv,320,240,267032,People & Blogs,29,87,4826,0,4913,824159,4646573,0,5470732,vp8,539000,15,1920,1080,219656,22.961
213,222.53334,h264,480,360,500449,News & Politics,30,219,6457,0,6676,2821722,11099102,0,13920824,h264,109000,29.97,1920,1080,646492,37.974
214,74.535,mpeg4,176,144,55305,Autos & Vehicles,12,15,879,0,894,23996,491276,0,515272,h264,242000,15,1280,720,309508,17.265
215,33.09,h264,320,240,279173,Gaming,13,22,434,0,456,101794,1052937,0,1154731,h264,3000000,25,1280,720,313248,55.471
216,39.055,h264,1920,1080,5992818,People & Blogs,30,26,1144,0,1170,839251,28416939,0,29256190,flv,109000,29.97,1920,1080,216020,13.069
217,203.198,flv,320,240,239336,People & Blogs,29,104,5974,0,6078,853613,5225468,0,6079081,h264,242000,25,1280,720,299440,25.298
218,290.01666,mpeg4,176,144,52783,People & Blogs,12,61,3417,0,3478,119325,1794184,0,1913509,h264,820000,25,1280,720,308748,36.974
219,222.53334,h264,480,360,500449,Entertainment,30,219,6457,0,6676,2821722,11099102,0,13920824,mpeg4,3000000,29.97,1920,1080,217336,16.285
220,292.092,h264,480,360,480125,Comedy,29,156,8599,0,8755,2375028,15155062,0,17530090,h264,3000000,15,320,240,219480,10.865
221,448.575,vp8,1280,720,2052426,People & Blogs,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,vp8,820000,24,640,480,217080,17.681
222,273.816,vp8,1920,1080,1571003,Music,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,h264,539000,29.97,640,480,219656,24.13
223,311.1,mpeg4,176,144,56416,Gaming,12,113,3620,0,3733,127552,2066350,0,2193902,vp8,56000,12,1920,1080,221160,13.545
224,256.20834,mpeg4,176,144,57565,Education,12,56,3018,0,3074,302900,1540700,0,1843600,vp8,539000,24,1920,1080,219480,16.697
225,52.68,h264,480,360,372001,People & Blogs,25,53,1265,0,1318,870136,1579497,0,2449633,h264,3000000,24,1280,720,321768,78.617
226,645.84,vp8,320,240,95903,News & Politics,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,h264,3000000,29.97,1280,720,320504,77.365
227,63.667,h264,640,480,972572,Music,15,33,923,0,956,1259657,6480438,0,7740095,vp8,5000000,24,640,480,219656,14.665
228,106.765,h264,1280,720,849586,Film & Animation,25,66,2603,0,2669,4427240,6911026,0,11338266,vp8,820000,25,1920,1080,219480,38.342
229,49.178333,mpeg4,176,144,54338,People & Blogs,7,10,334,0,344,33046,300986,0,334032,vp8,242000,25,1920,1080,221160,11.505
230,80.536,h264,480,360,690041,Education,29,43,2374,0,2417,618732,6327913,0,6946645,mpeg4,3000000,24,1280,720,219480,12.081
231,270.655,vp8,640,480,652967,Entertainment,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,h264,242000,25,1920,1080,638484,51.639
232,33.66833,mpeg4,176,144,54406,Music,12,7,397,0,404,19242,209732,0,228974,h264,3000000,12,1920,1080,634616,67.756
233,645.84,vp8,320,240,95903,News & Politics,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,vp8,242000,29.97,1280,720,218932,18.133
234,340.424,flv,320,240,244491,Travel & Events,11,69,4012,0,4081,1168939,9234909,0,10403848,vp8,5000000,15,1920,1080,221152,28.59
235,750.433,vp8,1280,720,794075,Sports,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,h264,539000,29.97,480,360,170880,10.601
236,42.2,h264,480,360,288705,Music,25,23,1033,0,1056,216154,1306770,0,1522924,h264,242000,25,1280,720,329324,20.613
237,290.01666,mpeg4,176,144,52783,People & Blogs,12,61,3417,0,3478,119325,1794184,0,1913509,vp8,56000,12,1920,1080,130476,17.401
238,326.583,vp8,640,480,1055982,Sports,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,h264,539000,29.97,640,480,215712,18.689
239,167.39166,h264,1280,720,2207484,Entertainment,24,86,3931,0,4017,4369420,41819887,0,46189307,vp8,820000,29.97,1280,720,219656,25.386
240,254.922,vp8,480,360,260667,Science & Technology,30.062992,51,7585,0,7636,918325,7387906,0,8306231,h264,3000000,25,480,360,221160,18.173
241,557.58,h264,1280,720,2699912,Autos & Vehicles,30,299,16428,0,16727,21042430,167134737,0,188177167,vp8,3000000,24,640,480,59132,11.021
242,440.967,h264,320,240,281642,Gaming,30,236,12994,0,13230,2444863,13079542,0,15524405,h264,56000,25,1920,1080,670540,27.002
243,157.80167,h264,1280,720,2885589,Music,25,72,3873,0,3945,5611970,51306874,0,56918844,vp8,242000,15,640,480,216020,11.061
244,157.891,h264,480,360,406908,Gaming,29,87,4646,0,4733,1776729,6254165,0,8030894,h264,56000,15,1280,720,328136,11.501
245,222.53334,h264,480,360,500449,People & Blogs,30,219,6457,0,6676,2821722,11099102,0,13920824,vp8,820000,29.97,1920,1080,217348,44.763
246,326.583,vp8,640,480,1055982,Film & Animation,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,h264,109000,24,640,480,215712,10.633
247,666.449,h264,640,480,610311,Comedy,29,344,19650,0,19994,5413429,45429270,0,50842699,h264,3000000,24,1920,1080,647700,143.673
248,37.011665,h264,1280,720,2759449,Nonprofits & Activis,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,56000,24,1920,1080,219480,45.123
249,203.198,flv,320,240,239336,People & Blogs,29,104,5974,0,6078,853613,5225468,0,6079081,h264,242000,25,640,480,221160,11.117
250,581.233,h264,480,360,295979,Music,30,310,17128,0,17438,10151572,11352574,0,21504146,vp8,109000,24,1280,720,218932,15.861
251,750.433,vp8,1280,720,794075,Music,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,vp8,56000,15,1280,720,165700,10.197
252,42.2,h264,480,360,288705,Entertainment,25,23,1033,0,1056,216154,1306770,0,1522924,h264,539000,12,1280,720,329476,17.445
253,107.443,vp8,480,360,320011,Entertainment,30.093458,30,3190,0,3220,671936,3625932,0,4297868,h264,5000000,25,1280,720,325048,67.952
254,316.95166,mpeg4,176,144,55396,Gaming,12,64,3739,0,3803,111850,2082902,0,2194752,h264,5000000,12,480,360,165700,10.417
255,107.443,vp8,480,360,320011,People & Blogs,30.093458,30,3190,0,3220,671936,3625932,0,4297868,mpeg4,820000,24,1920,1080,216820,12.317
256,130.35667,mpeg4,176,144,54590,Comedy,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,15,1280,720,309940,13.933
257,440.967,h264,320,240,281642,Entertainment,30,236,12994,0,13230,2444863,13079542,0,15524405,h264,3000000,12,640,480,219656,10.625
258,286.995,h264,480,360,508160,People & Blogs,23,156,6726,0,6882,2285153,15944803,0,18229956,mpeg4,5000000,29.97,1920,1080,216820,17.985
259,189.956,flv,320,240,231296,Gaming,29,97,5597,0,5694,580292,4911734,0,5492026,h264,109000,29.97,1920,1080,640932,43.199
260,326.58832,h264,1920,1080,5999648,People & Blogs,23,174,7656,0,7830,16603953,228322925,0,244926878,h264,3000000,25,1920,1080,703668,128.34
261,304.927,vp8,320,240,134334,Entertainment,25.075659,82,7541,0,7623,833754,4286526,0,5120280,h264,56000,29.97,1920,1080,660508,34.078
262,37.011665,h264,1280,720,2759449,Entertainment,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,3000000,24,1280,720,219480,39.194
263,39.055,h264,1920,1080,5992818,Science & Technology,30,26,1144,0,1170,839251,28416939,0,29256190,h264,56000,29.97,640,480,216020,21.801
264,67.583336,mpeg4,176,144,51225,Education,12,15,777,0,792,47585,385164,0,432749,vp8,109000,29.97,1920,1080,219480,15.125
265,326.58832,h264,1920,1080,5999648,People & Blogs,23,174,7656,0,7830,16603953,228322925,0,244926878,vp8,5000000,25,1280,720,218932,52.471
266,304.927,vp8,320,240,134334,Entertainment,25.075659,82,7541,0,7623,833754,4286526,0,5120280,vp8,3000000,24,1920,1080,216820,40.799
267,473,h264,320,240,164017,Film & Animation,25,198,10924,704,11826,1419320,8047423,0,9697521,vp8,56000,24,1280,720,220808,13.709
268,143.03334,mpeg4,176,144,51082,Science & Technology,12,31,1685,0,1716,56405,856907,0,913312,h264,242000,29.97,1280,720,308924,26.69
269,311.1,mpeg4,176,144,56416,Comedy,12,113,3620,0,3733,127552,2066350,0,2193902,mpeg4,109000,25,1920,1080,221160,12.321
270,239.14166,h264,480,360,500198,Film & Animation,25,110,5868,0,5978,1406751,13545526,0,14952277,vp8,109000,25,1280,720,99536,17.085
271,304.927,vp8,320,240,134334,People & Blogs,25.075659,82,7541,0,7623,833754,4286526,0,5120280,vp8,539000,29.97,1920,1080,216820,36.842
272,473,h264,320,240,164017,People & Blogs,25,198,10924,704,11826,1419320,8047423,0,9697521,vp8,820000,24,1920,1080,220900,36.414
273,167.39166,h264,1280,720,2207484,Music,24,86,3931,0,4017,4369420,41819887,0,46189307,vp8,56000,25,1280,720,219656,17.389
274,222.53334,h264,480,360,500449,Sports,30,219,6457,0,6676,2821722,11099102,0,13920824,vp8,820000,12,1920,1080,217336,23.597
275,216.55,h264,320,240,291150,Sports,29,112,6379,0,6491,1789334,6091735,0,7881069,mpeg4,109000,25,1920,1080,179160,12.977
276,286.995,h264,480,360,508160,Gaming,23,156,6726,0,6882,2285153,15944803,0,18229956,vp8,5000000,29.97,1920,1080,216820,60.412
277,217.518,h264,480,360,83054,People & Blogs,29,112,6408,0,6520,406683,1851539,0,2258222,vp8,109000,15,1920,1080,217080,17.173
278,167.39166,h264,1280,720,2207484,People & Blogs,24,86,3931,0,4017,4369420,41819887,0,46189307,mpeg4,109000,24,1920,1080,219656,13.197
279,326.583,vp8,640,480,1055982,Entertainment,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,vp8,820000,29.97,1920,1080,212880,41.859
280,69.93833,mpeg4,176,144,56717,News & Politics,12,14,825,0,839,47521,448322,0,495843,vp8,3000000,25,1920,1080,221152,22.205
281,473,h264,320,240,164017,Comedy,25,198,10924,704,11826,1419320,8047423,0,9697521,vp8,109000,24,1920,1080,220808,28.638
282,1140.349,vp8,1280,720,2394626,Entertainment,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,h264,5000000,12,640,480,219480,28.09
283,239.14166,h264,480,360,500198,Music,25,110,5868,0,5978,1406751,13545526,0,14952277,h264,3000000,24,480,360,121880,18.993
284,286.995,h264,480,360,508160,Comedy,23,156,6726,0,6882,2285153,15944803,0,18229956,h264,3000000,25,1920,1080,650964,117.719
285,39.055,h264,1920,1080,5992818,People & Blogs,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,3000000,29.97,320,240,215940,14.389
286,326.58832,h264,1920,1080,5999648,People & Blogs,23,174,7656,0,7830,16603953,228322925,0,244926878,h264,539000,12,480,360,218932,17.973
287,33.09,h264,320,240,279173,Entertainment,13,22,434,0,456,101794,1052937,0,1154731,vp8,3000000,24,1280,720,219480,18.013
288,440.967,h264,320,240,281642,Howto & Style,30,236,12994,0,13230,2444863,13079542,0,15524405,h264,3000000,29.97,640,480,219656,19.629
289,225.08,h264,480,360,538452,News & Politics,25,113,5515,0,5628,1873408,13275961,0,15149369,h264,539000,15,1280,720,323392,28.75
290,157.80167,h264,1280,720,2885589,Music,25,72,3873,0,3945,5611970,51306874,0,56918844,h264,539000,12,1280,720,344888,21.749
291,130.35667,mpeg4,176,144,54590,People & Blogs,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,15,1920,1080,87588,33.038
292,368.32,vp8,640,480,29096,Entertainment,25.02174,74,9134,0,9208,869558,470067,0,1339625,h264,539000,15,1920,1080,603484,15.733
293,64.933,flv,320,240,236793,Entertainment,15,39,936,0,975,318954,1603007,0,1921961,vp8,242000,25,1920,1080,217080,21.793
294,440.967,h264,320,240,281642,Howto & Style,30,236,12994,0,13230,2444863,13079542,0,15524405,vp8,5000000,24,1920,1080,219656,32.07
295,254.922,vp8,480,360,260667,People & Blogs,30.062992,51,7585,0,7636,918325,7387906,0,8306231,mpeg4,539000,24,1920,1080,221160,11.761
296,860.056,vp8,1280,720,2688309,Film & Animation,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,vp8,820000,15,1920,1080,262564,41.967
297,1140.349,vp8,1280,720,2394626,Sports,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,h264,56000,25,640,480,219480,14.033
298,326.58832,h264,1920,1080,5999648,Entertainment,23,174,7656,0,7830,16603953,228322925,0,244926878,mpeg4,3000000,29.97,1280,720,218932,13.221
299,326.58832,h264,1920,1080,5999648,Comedy,23,174,7656,0,7830,16603953,228322925,0,244926878,h264,820000,24,1920,1080,702340,83.405
300,39.055,h264,1920,1080,5992818,Film & Animation,30,26,1144,0,1170,839251,28416939,0,29256190,h264,539000,12,480,360,216020,20.801
301,1140.349,vp8,1280,720,2394626,News & Politics,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,h264,5000000,25,320,240,219480,18.641
302,37.011665,h264,1280,720,2759449,Music,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,3000000,29.97,640,480,219480,24.114
303,110.966995,h264,480,360,397112,People & Blogs,30,59,3271,0,3330,529627,4978664,0,5508291,h264,3000000,29.97,480,360,216820,24.626
304,225.08,h264,480,360,538452,Music,25,113,5515,0,5628,1873408,13275961,0,15149369,h264,3000000,24,1280,720,321872,63.304
305,142.77834,h264,1280,720,1779430,People & Blogs,29,84,4195,0,4279,1822087,29935928,0,31758015,flv,5000000,29.97,1920,1080,109212,10.409
306,452.689,vp8,320,240,66680,Comedy,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,3000000,24,1920,1080,645404,120.688
307,379.32,h264,480,360,181960,People & Blogs,25,195,9289,0,9484,3392479,5235193,0,8627672,h264,242000,29.97,1920,1080,651696,42.835
308,107.443,vp8,480,360,320011,Autos & Vehicles,30.093458,30,3190,0,3220,671936,3625932,0,4297868,vp8,109000,29.97,1280,720,216820,20.469
309,39.055,h264,1920,1080,5992818,Autos & Vehicles,30,26,1144,0,1170,839251,28416939,0,29256190,h264,3000000,25,176,144,216020,17.497
310,131.76,vp8,640,480,104723,Howto & Style,25.145039,37,3257,0,3294,945865,778937,0,1724802,vp8,109000,25,1920,1080,221152,29.53
311,106.765,h264,1280,720,849586,Autos & Vehicles,25,66,2603,0,2669,4427240,6911026,0,11338266,vp8,5000000,15,1920,1080,219480,24.51
312,39.055,h264,1920,1080,5992818,Gaming,30,26,1144,0,1170,839251,28416939,0,29256190,mpeg4,820000,29.97,480,360,215848,10.609
313,273.816,vp8,1920,1080,1571003,People & Blogs,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,h264,820000,29.97,1280,720,354172,48.519
314,130.35667,mpeg4,176,144,54590,Science & Technology,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,12,1920,1080,633132,81.897
315,860.056,vp8,1280,720,2688309,Music,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,vp8,3000000,15,1280,720,262784,33.81
316,426.945,h264,1280,720,1064703,Music,29,228,12567,0,12795,11297544,45523691,0,56821235,h264,820000,15,1920,1080,673200,54.003
317,143.03334,mpeg4,176,144,51082,Nonprofits & Activis,12,31,1685,0,1716,56405,856907,0,913312,h264,109000,24,1920,1080,618672,47.767
318,714.371,vp8,1280,720,652356,Music,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,vp8,56000,29.97,1920,1080,164888,41.071
319,143.03334,mpeg4,176,144,51082,People & Blogs,12,31,1685,0,1716,56405,856907,0,913312,vp8,109000,15,1920,1080,219480,17.813
320,163.897,flv,320,240,267032,People & Blogs,29,87,4826,0,4913,824159,4646573,0,5470732,h264,56000,24,1280,720,304860,13.553
321,304.927,vp8,320,240,134334,Music,25.075659,82,7541,0,7623,833754,4286526,0,5120280,vp8,56000,25,1280,720,216820,14.281
322,292.092,h264,480,360,480125,Comedy,29,156,8599,0,8755,2375028,15155062,0,17530090,vp8,109000,24,1280,720,219480,18.673
323,476.957,vp8,1280,720,1387100,Comedy,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,h264,539000,12,1920,1080,670816,41.935
324,216.55,h264,320,240,291150,Science & Technology,29,112,6379,0,6491,1789334,6091735,0,7881069,h264,3000000,25,1280,720,318316,52.047
325,290.01666,mpeg4,176,144,52783,Music,12,61,3417,0,3478,119325,1794184,0,1913509,h264,820000,29.97,640,480,139932,18.537
326,74.535,mpeg4,176,144,55305,Music,12,15,879,0,894,23996,491276,0,515272,h264,820000,15,1280,720,309616,25.882
327,127.221664,h264,1920,1080,3080852,Music,23,70,2980,0,3050,3818903,45174992,0,48993895,vp8,539000,25,1920,1080,217348,47.779
328,49.178333,mpeg4,176,144,54338,People & Blogs,7,10,334,0,344,33046,300986,0,334032,vp8,539000,15,1920,1080,221160,11.421
329,77.233,h264,480,360,382461,Entertainment,30,53,2265,0,2318,182297,3510033,0,3692330,h264,242000,24,1920,1080,644084,46.275
330,339.667,h264,640,480,257699,Gaming,30,181,10010,0,10191,10121223,820261,0,10941484,h264,109000,25,1920,1080,634596,30.99
331,473,h264,320,240,164017,Gaming,25,198,10924,704,11826,1419320,8047423,0,9697521,vp8,3000000,15,1280,720,220900,16.881
332,37.011665,h264,1280,720,2759449,Gaming,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,539000,12,640,480,219480,13.321
333,860.056,vp8,1280,720,2688309,Music,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,vp8,5000000,25,320,240,262784,11.549
334,286.995,h264,480,360,508160,Music,23,156,6726,0,6882,2285153,15944803,0,18229956,vp8,539000,25,1920,1080,216820,41.131
335,490.6,h264,480,360,300437,People & Blogs,25,256,12010,0,12266,1448177,16976151,0,18424328,mpeg4,5000000,29.97,1280,720,219480,12.221
336,581.233,h264,480,360,295979,Sports,30,310,17128,0,17438,10151572,11352574,0,21504146,h264,539000,29.97,1920,1080,649720,65.032
337,107.443,vp8,480,360,320011,Travel & Events,30.093458,30,3190,0,3220,671936,3625932,0,4297868,mpeg4,820000,29.97,1280,720,216820,10.229
338,440.967,h264,320,240,281642,Comedy,30,236,12994,0,13230,2444863,13079542,0,15524405,h264,3000000,25,1920,1080,673776,90.526
339,458.625,h264,640,480,517364,People & Blogs,29,245,13501,0,13746,5308581,24350943,0,29659524,vp8,820000,29.97,1920,1080,216820,41.627
340,440.967,h264,320,240,281642,Howto & Style,30,236,12994,0,13230,2444863,13079542,0,15524405,h264,3000000,29.97,1280,720,332212,51.403
341,203.198,flv,320,240,239336,People & Blogs,29,104,5974,0,6078,853613,5225468,0,6079081,mpeg4,109000,24,1920,1080,221160,13.033
342,750.433,vp8,1280,720,794075,People & Blogs,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,vp8,3000000,15,1920,1080,165700,22.493
343,368.32,vp8,640,480,29096,Music,25.02174,74,9134,0,9208,869558,470067,0,1339625,vp8,109000,25,1920,1080,221152,29.742
344,39.055,h264,1920,1080,5992818,Gaming,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,5000000,24,320,240,216020,13.241
345,127.221664,h264,1920,1080,3080852,Sports,23,70,2980,0,3050,3818903,45174992,0,48993895,h264,5000000,12,320,240,217544,16.441
